cell_index,lon_min,lon_max,lat_min,lat_max,ray_count,phase_velocity_km_s
0,-122.34,-122.33,46.08,46.089999999999996,0.0,2.8429171663377963
1,-122.33,-122.32,46.08,46.089999999999996,0.0,2.841089844926573
2,-122.32,-122.30999999999999,46.08,46.089999999999996,0.0,2.837777650025342
3,-122.30999999999999,-122.29999999999998,46.08,46.089999999999996,0.0,2.83367200454132
4,-122.29999999999998,-122.28999999999998,46.08,46.089999999999996,0.0,2.829893022397645
5,-122.28999999999998,-122.27999999999997,46.08,46.089999999999996,0.0,2.828168575746107
6,-122.27999999999997,-122.26999999999997,46.08,46.089999999999996,0.0,2.8309681603091152
7,-122.26999999999997,-122.25999999999996,46.08,46.089999999999996,0.0,2.84141119571092
8,-122.25999999999996,-122.24999999999996,46.08,46.089999999999996,0.0,2.8624053455747354
9,-122.24999999999996,-122.23999999999995,46.08,46.089999999999996,0.0,2.8948461914003802
10,-122.23999999999995,-122.22999999999995,46.08,46.089999999999996,0.0,2.9364774475499527
11,-122.22999999999995,-122.21999999999994,46.08,46.089999999999996,0.0,2.981342189171681
12,-122.21999999999994,-122.20999999999994,46.08,46.089999999999996,0.0,3.019759114424119
13,-122.20999999999994,-122.19999999999993,46.08,46.089999999999996,0.0,3.0366791386307876
14,-122.19999999999993,-122.18999999999993,46.08,46.089999999999996,0.0,3.03187833452295
15,-122.18999999999993,-122.17999999999992,46.08,46.089999999999996,0.0,3.014025673780459
16,-122.17999999999992,-122.16999999999992,46.08,46.089999999999996,0.0,2.991305954053424
17,-122.16999999999992,-122.15999999999991,46.08,46.089999999999996,0.0,2.969279676698912
18,-122.15999999999991,-122.1499999999999,46.08,46.089999999999996,0.0,2.9502492891922967
19,-122.1499999999999,-122.1399999999999,46.08,46.089999999999996,0.0,2.935253984972836
20,-122.1399999999999,-122.1299999999999,46.08,46.089999999999996,0.0,2.9245775185948197
21,-122.1299999999999,-122.11999999999989,46.08,46.089999999999996,0.0,2.9179874928808163
22,-122.11999999999989,-122.10999999999989,46.08,46.089999999999996,0.0,2.915136708449781
23,-122.10999999999989,-122.09999999999988,46.08,46.089999999999996,0.0,2.9155758210642366
24,-122.09999999999988,-122.08999999999988,46.08,46.089999999999996,0.0,2.918745306796599
