cell_index,lon_min,lon_max,lat_min,lat_max,ray_count,phase_velocity_km_s
364,-122.29999999999998,-122.28999999999998,46.199999999999974,46.20999999999997,139.0,2.7405039185078546
365,-122.28999999999998,-122.27999999999997,46.199999999999974,46.20999999999997,304.0,2.736403410608646
366,-122.27999999999997,-122.26999999999997,46.199999999999974,46.20999999999997,783.0,2.787266979205226
367,-122.26999999999997,-122.25999999999996,46.199999999999974,46.20999999999997,1087.0,2.8122920330009893
368,-122.25999999999996,-122.24999999999996,46.199999999999974,46.20999999999997,1316.0,2.8067275337292115
369,-122.24999999999996,-122.23999999999995,46.199999999999974,46.20999999999997,1537.0,2.776952974398869
370,-122.23999999999995,-122.22999999999995,46.199999999999974,46.20999999999997,1874.0,2.715569908129083
371,-122.22999999999995,-122.21999999999994,46.199999999999974,46.20999999999997,1867.0,2.690834287345366
372,-122.21999999999994,-122.20999999999994,46.199999999999974,46.20999999999997,1705.0,2.6940877243738814
373,-122.20999999999994,-122.19999999999993,46.199999999999974,46.20999999999997,1842.0,2.740438888363869
374,-122.19999999999993,-122.18999999999993,46.199999999999974,46.20999999999997,1806.0,2.7875198878872403
375,-122.18999999999993,-122.17999999999992,46.199999999999974,46.20999999999997,1766.0,2.8317988083312344
376,-122.17999999999992,-122.16999999999992,46.199999999999974,46.20999999999997,1756.0,2.9003598492504983
377,-122.16999999999992,-122.15999999999991,46.199999999999974,46.20999999999997,1801.0,2.903615282366647
378,-122.15999999999991,-122.1499999999999,46.199999999999974,46.20999999999997,2072.0,2.8621386562495443
379,-122.1499999999999,-122.1399999999999,46.199999999999974,46.20999999999997,2406.0,2.8113238125298183
380,-122.1399999999999,-122.1299999999999,46.199999999999974,46.20999999999997,2458.0,2.8143010940290245
381,-122.1299999999999,-122.11999999999989,46.199999999999974,46.20999999999997,2206.0,2.860523397365652
382,-122.11999999999989,-122.10999999999989,46.199999999999974,46.20999999999997,1967.0,2.894162310296169
383,-122.10999999999989,-122.09999999999988,46.199999999999974,46.20999999999997,2188.0,2.9109531074854047
384,-122.09999999999988,-122.08999999999988,46.199999999999974,46.20999999999997,2101.0,2.893397166662597
385,-122.08999999999988,-122.07999999999987,46.199999999999974,46.20999999999997,1376.0,2.8301569433442357
386,-122.07999999999987,-122.06999999999987,46.199999999999974,46.20999999999997,553.0,2.81217372406079
387,-122.06999999999987,-122.05999999999986,46.199999999999974,46.20999999999997,291.0,2.8110277546202758
388,-122.05999999999986,-122.04999999999986,46.199999999999974,46.20999999999997,82.0,2.831988293870204
389,-122.04999999999986,-122.03999999999985,46.199999999999974,46.20999999999997,0.0,2.8372867132663284
390,-122.34,-122.33,46.20999999999997,46.21999999999997,0.0,2.827392929419155
391,-122.33,-122.32,46.20999999999997,46.21999999999997,5.0,2.8294930966061345
392,-122.32,-122.30999999999999,46.20999999999997,46.21999999999997,9.0,2.8395974796248686
393,-122.30999999999999,-122.29999999999998,46.20999999999997,46.21999999999997,53.0,2.852058407383585
394,-122.29999999999998,-122.28999999999998,46.20999999999997,46.21999999999997,206.0,2.8516358448297385
395,-122.28999999999998,-122.27999999999997,46.20999999999997,46.21999999999997,452.0,2.879802862496269
396,-122.27999999999997,-122.26999999999997,46.20999999999997,46.21999999999997,948.0,2.9025089698016986
