cell_index,lon_min,lon_max,lat_min,lat_max,ray_count,phase_velocity_km_s
0,-122.34,-122.33,46.08,46.089999999999996,0.0,2.774982723351812
1,-122.33,-122.32,46.08,46.089999999999996,0.0,2.7738095960165645
2,-122.32,-122.30999999999999,46.08,46.089999999999996,0.0,2.771688272904373
3,-122.30999999999999,-122.29999999999998,46.08,46.089999999999996,0.0,2.7691084984909744
4,-122.29999999999998,-122.28999999999998,46.08,46.089999999999996,0.0,2.7669577337846483
5,-122.28999999999998,-122.27999999999997,46.08,46.089999999999996,0.0,2.7667486402018993
6,-122.27999999999997,-122.26999999999997,46.08,46.089999999999996,0.0,2.770823737572467
7,-122.26999999999997,-122.25999999999996,46.08,46.089999999999996,0.0,2.7823499907717646
8,-122.25999999999996,-122.24999999999996,46.08,46.089999999999996,0.0,2.8045896295654535
9,-122.24999999999996,-122.23999999999995,46.08,46.089999999999996,0.0,2.839030045673135
10,-122.23999999999995,-122.22999999999995,46.08,46.089999999999996,0.0,2.883903619900523
11,-122.22999999999995,-122.21999999999994,46.08,46.089999999999996,0.0,2.933279210063057
12,-122.21999999999994,-122.20999999999994,46.08,46.089999999999996,0.0,2.9771784755567863
13,-122.20999999999994,-122.19999999999993,46.08,46.089999999999996,0.0,3.0006209691796983
14,-122.19999999999993,-122.18999999999993,46.08,46.089999999999996,0.0,2.9977263393527016
15,-122.18999999999993,-122.17999999999992,46.08,46.089999999999996,0.0,2.9751397024282977
16,-122.17999999999992,-122.16999999999992,46.08,46.089999999999996,0.0,2.9431653731974152
17,-122.16999999999992,-122.15999999999991,46.08,46.089999999999996,0.0,2.9095608374832067
18,-122.15999999999991,-122.1499999999999,46.08,46.089999999999996,0.0,2.8786769753348262
19,-122.1499999999999,-122.1399999999999,46.08,46.089999999999996,0.0,2.8526119723580465
20,-122.1399999999999,-122.1299999999999,46.08,46.089999999999996,0.0,2.8322095270240406
21,-122.1299999999999,-122.11999999999989,46.08,46.089999999999996,0.0,2.8176055461253613
22,-122.11999999999989,-122.10999999999989,46.08,46.089999999999996,0.0,2.808639002806745
23,-122.10999999999989,-122.09999999999988,46.08,46.089999999999996,0.0,2.804808463065512
24,-122.09999999999988,-122.08999999999988,46.08,46.089999999999996,0.0,2.8053102743388836
25,-122.08999999999988,-122.07999999999987,46.08,46.089999999999996,0.0,2.8090487486840168
26,-122.07999999999987,-122.06999999999987,46.08,46.089999999999996,0.0,2.8146782379656634
27,-122.06999999999987,-122.05999999999986,46.08,46.089999999999996,0.0,2.820708791471261
28,-122.05999999999986,-122.04999999999986,46.08,46.089999999999996,0.0,2.825690176805614
29,-122.04999999999986,-122.03999999999985,46.08,46.089999999999996,0.0,2.8284895998115855
30,-122.34,-122.33,46.089999999999996,46.099999999999994,0.0,2.7706299159354324
31,-122.33,-122.32,46.089999999999996,46.099999999999994,0.0,2.7691518115887748
32,-122.32,-122.30999999999999,46.089999999999996,46.099999999999994,0.0,2.7664077371398914
33,-122.30999999999999,-122.29999999999998,46.089999999999996,46.099999999999994,0.0,2.76277180709436
34,-122.29999999999998,-122.28999999999998,46.089999999999996,46.099999999999994,0.0,2.758976421894825
35,-122.28999999999998,-122.27999999999997,46.089999999999996,46.099999999999994,0.0,2.756428897648258
36,-122.27999999999997,-122.26999999999997,46.089999999999996,46.099999999999994,0.0,2.7576800627957896
37,-122.26999999999997,-122.25999999999996,46.089999999999996,46.099999999999994,0.0,2.766914805119231
38,-122.25999999999996,-122.24999999999996,46.089999999999996,46.099999999999994,0.0,2.7895479459567247
39,-122.24999999999996,-122.23999999999995,46.089999999999996,46.099999999999994,0.0,2.8286334199581367
40,-122.23999999999995,-122.22999999999995,46.089999999999996,46.099999999999994,0.0,2.883030121408667
41,-122.22999999999995,-122.21999999999994,46.089999999999996,46.099999999999994,0.0,2.946032116985308
42,-122.21999999999994,-122.20999999999994,46.089999999999996,46.099999999999994,138.0,3.0078516771872112
43,-122.20999999999994,-122.19999999999993,46.089999999999996,46.099999999999994,201.0,3.038507099639522
44,-122.19999999999993,-122.18999999999993,46.089999999999996,46.099999999999994,32.0,3.028570603557001
45,-122.18999999999993,-122.17999999999992,46.089999999999996,46.099999999999994,3.0,2.9940699909344217
46,-122.17999999999992,-122.16999999999992,46.089999999999996,46.099999999999994,3.0,2.952015452551272
47,-122.16999999999992,-122.15999999999991,46.089999999999996,46.099999999999994,0.0,2.9115054842158767
48,-122.15999999999991,-122.1499999999999,46.089999999999996,46.099999999999994,0.0,2.876118396337523
49,-122.1499999999999,-122.1399999999999,46.089999999999996,46.099999999999994,0.0,2.8471677080512503
50,-122.1399999999999,-122.1299999999999,46.089999999999996,46.099999999999994,0.0,2.8250466001100185
51,-122.1299999999999,-122.11999999999989,46.089999999999996,46.099999999999994,0.0,2.809469553679938
52,-122.11999999999989,-122.10999999999989,46.089999999999996,46.099999999999994,0.0,2.8003219024134434
53,-122.10999999999989,-122.09999999999988,46.089999999999996,46.099999999999994,0.0,2.7970000692447905
54,-122.09999999999988,-122.08999999999988,46.089999999999996,46.099999999999994,0.0,2.7986228469925503
55,-122.08999999999988,-122.07999999999987,46.089999999999996,46.099999999999994,0.0,2.803969987891838
56,-122.07999999999987,-122.06999999999987,46.089999999999996,46.099999999999994,0.0,2.811480460239888
57,-122.06999999999987,-122.05999999999986,46.089999999999996,46.099999999999994,0.0,2.8193735581906103
58,-122.05999999999986,-122.04999999999986,46.089999999999996,46.099999999999994,0.0,2.8258209182765848
59,-122.04999999999986,-122.03999999999985,46.089999999999996,46.099999999999994,0.0,2.8294226639783187
60,-122.34,-122.33,46.099999999999994,46.10999999999999,0.0,2.7619633496936324
61,-122.33,-122.32,46.099999999999994,46.10999999999999,0.0,2.759882730375622
62,-122.32,-122.30999999999999,46.099999999999994,46.10999999999999,0.0,2.755973818749141
63,-122.30999999999999,-122.29999999999998,46.099999999999994,46.10999999999999,0.0,2.750329325084442
64,-122.29999999999998,-122.28999999999998,46.099999999999994,46.10999999999999,0.0,2.743264291348256
65,-122.28999999999998,-122.27999999999997,46.099999999999994,46.10999999999999,0.0,2.7357427852432257
66,-122.27999999999997,-122.26999999999997,46.099999999999994,46.10999999999999,0.0,2.7302398193335766
67,-122.26999999999997,-122.25999999999996,46.099999999999994,46.10999999999999,0.0,2.7327412026974787
68,-122.25999999999996,-122.24999999999996,46.099999999999994,46.10999999999999,0.0,2.7547557757438317
69,-122.24999999999996,-122.23999999999995,46.099999999999994,46.10999999999999,0.0,2.8029201138316595
70,-122.23999999999995,-122.22999999999995,46.099999999999994,46.10999999999999,0.0,2.8779806996819617
71,-122.22999999999995,-122.21999999999994,46.099999999999994,46.10999999999999,24.0,2.969549749380239
72,-122.21999999999994,-122.20999999999994,46.099999999999994,46.10999999999999,586.0,3.0760845157237093
73,-122.20999999999994,-122.19999999999993,46.099999999999994,46.10999999999999,470.0,3.1124282474362643
74,-122.19999999999993,-122.18999999999993,46.099999999999994,46.10999999999999,213.0,3.095591735178969
75,-122.18999999999993,-122.17999999999992,46.099999999999994,46.10999999999999,98.0,3.029466034441095
76,-122.17999999999992,-122.16999999999992,46.099999999999994,46.10999999999999,38.0,2.9662362190214346
77,-122.16999999999992,-122.15999999999991,46.099999999999994,46.10999999999999,14.0,2.913406697612321
78,-122.15999999999991,-122.1499999999999,46.099999999999994,46.10999999999999,6.0,2.8693739385318078
79,-122.1499999999999,-122.1399999999999,46.099999999999994,46.10999999999999,4.0,2.834864984896926
80,-122.1399999999999,-122.1299999999999,46.099999999999994,46.10999999999999,3.0,2.8095867482627126
81,-122.1299999999999,-122.11999999999989,46.099999999999994,46.10999999999999,0.0,2.7919701027971215
82,-122.11999999999989,-122.10999999999989,46.099999999999994,46.10999999999999,0.0,2.7825350669114677
83,-122.10999999999989,-122.09999999999988,46.099999999999994,46.10999999999999,0.0,2.780328852775958
