cell_index,lon_min,lon_max,lat_min,lat_max,ray_count,phase_velocity_km_s
423,-122.30999999999999,-122.29999999999998,46.21999999999997,46.22999999999997,140.0,2.963268008379963
424,-122.29999999999998,-122.28999999999998,46.21999999999997,46.22999999999997,352.0,3.0089542280945283
425,-122.28999999999998,-122.27999999999997,46.21999999999997,46.22999999999997,674.0,3.0174268210235873
426,-122.27999999999997,-122.26999999999997,46.21999999999997,46.22999999999997,1189.0,2.9753530992325037
427,-122.26999999999997,-122.25999999999996,46.21999999999997,46.22999999999997,1120.0,2.872814198046
428,-122.25999999999996,-122.24999999999996,46.21999999999997,46.22999999999997,1355.0,2.8129427248188485
429,-122.24999999999996,-122.23999999999995,46.21999999999997,46.22999999999997,1409.0,2.7962776900896187
430,-122.23999999999995,-122.22999999999995,46.21999999999997,46.22999999999997,1500.0,2.735939697557065
431,-122.22999999999995,-122.21999999999994,46.21999999999997,46.22999999999997,1520.0,2.6950815209630297
432,-122.21999999999994,-122.20999999999994,46.21999999999997,46.22999999999997,1423.0,2.7297585933791635
433,-122.20999999999994,-122.19999999999993,46.21999999999997,46.22999999999997,1434.0,2.780622388028437
434,-122.19999999999993,-122.18999999999993,46.21999999999997,46.22999999999997,1565.0,2.7958241946370044
435,-122.18999999999993,-122.17999999999992,46.21999999999997,46.22999999999997,1921.0,2.7843885920456986
436,-122.17999999999992,-122.16999999999992,46.21999999999997,46.22999999999997,2145.0,2.7743762458386145
437,-122.16999999999992,-122.15999999999991,46.21999999999997,46.22999999999997,2161.0,2.765572760223898
438,-122.15999999999991,-122.1499999999999,46.21999999999997,46.22999999999997,1885.0,2.74808762883535
439,-122.1499999999999,-122.1399999999999,46.21999999999997,46.22999999999997,1858.0,2.8049253752925596
440,-122.1399999999999,-122.1299999999999,46.21999999999997,46.22999999999997,2143.0,2.8549240253055683
441,-122.1299999999999,-122.11999999999989,46.21999999999997,46.22999999999997,2317.0,2.884130191274354
442,-122.11999999999989,-122.10999999999989,46.21999999999997,46.22999999999997,2227.0,2.9038938535987056
443,-122.10999999999989,-122.09999999999988,46.21999999999997,46.22999999999997,1959.0,2.8940651620757056
444,-122.09999999999988,-122.08999999999988,46.21999999999997,46.22999999999997,1597.0,2.8515623574085316
445,-122.08999999999988,-122.07999999999987,46.21999999999997,46.22999999999997,1655.0,2.80250157389949
446,-122.07999999999987,-122.06999999999987,46.21999999999997,46.22999999999997,1924.0,2.774025308673713
447,-122.06999999999987,-122.05999999999986,46.21999999999997,46.22999999999997,1148.0,2.763050449088227
448,-122.05999999999986,-122.04999999999986,46.21999999999997,46.22999999999997,7.0,2.789029245496162
449,-122.04999999999986,-122.03999999999985,46.21999999999997,46.22999999999997,0.0,2.8010550361182953
450,-122.34,-122.33,46.22999999999997,46.23999999999997,0.0,2.9186273889846164
451,-122.33,-122.32,46.22999999999997,46.23999999999997,25.0,2.943148862020045
452,-122.32,-122.30999999999999,46.22999999999997,46.23999999999997,154.0,3.002099018400354
453,-122.30999999999999,-122.29999999999998,46.22999999999997,46.23999999999997,373.0,3.075175216978028
454,-122.29999999999998,-122.28999999999998,46.22999999999997,46.23999999999997,571.0,3.0952283455897422
455,-122.28999999999998,-122.27999999999997,46.22999999999997,46.23999999999997,1348.0,3.099297533750485
456,-122.27999999999997,-122.26999999999997,46.22999999999997,46.23999999999997,1403.0,2.997718134192671
457,-122.26999999999997,-122.25999999999996,46.22999999999997,46.23999999999997,1348.0,2.8683360457583604
458,-122.25999999999996,-122.24999999999996,46.22999999999997,46.23999999999997,1541.0,2.7804912471860304
459,-122.24999999999996,-122.23999999999995,46.22999999999997,46.23999999999997,1528.0,2.7160674530502003
460,-122.23999999999995,-122.22999999999995,46.22999999999997,46.23999999999997,1510.0,2.6437787171731517
461,-122.22999999999995,-122.21999999999994,46.22999999999997,46.23999999999997,1498.0,2.6319489986262443
462,-122.21999999999994,-122.20999999999994,46.22999999999997,46.23999999999997,1455.0,2.6673809695834723
463,-122.20999999999994,-122.19999999999993,46.22999999999997,46.23999999999997,1412.0,2.73408259533745
464,-122.19999999999993,-122.18999999999993,46.22999999999997,46.23999999999997,1419.0,2.774564903792843
465,-122.18999999999993,-122.17999999999992,46.22999999999997,46.23999999999997,1664.0,2.7807853248744236
466,-122.17999999999992,-122.16999999999992,46.22999999999997,46.23999999999997,1819.0,2.7899859904160915
467,-122.16999999999992,-122.15999999999991,46.22999999999997,46.23999999999997,1983.0,2.8295234646717007
468,-122.15999999999991,-122.1499999999999,46.22999999999997,46.23999999999997,2157.0,2.8181633688704553
469,-122.1499999999999,-122.1399999999999,46.22999999999997,46.23999999999997,2113.0,2.827046824217472
470,-122.1399999999999,-122.1299999999999,46.22999999999997,46.23999999999997,2017.0,2.827034191185109
471,-122.1299999999999,-122.11999999999989,46.22999999999997,46.23999999999997,2249.0,2.8715704242461686
472,-122.11999999999989,-122.10999999999989,46.22999999999997,46.23999999999997,2391.0,2.93776622110742
473,-122.10999999999989,-122.09999999999988,46.22999999999997,46.23999999999997,2533.0,2.9589901405476176
474,-122.09999999999988,-122.08999999999988,46.22999999999997,46.23999999999997,1856.0,2.868238375205572
475,-122.08999999999988,-122.07999999999987,46.22999999999997,46.23999999999997,1173.0,2.8290479565526137
476,-122.07999999999987,-122.06999999999987,46.22999999999997,46.23999999999997,1692.0,2.796353302994394
477,-122.06999999999987,-122.05999999999986,46.22999999999997,46.23999999999997,2311.0,2.7613167965829692
478,-122.05999999999986,-122.04999999999986,46.22999999999997,46.23999999999997,509.0,2.784743468953461
479,-122.04999999999986,-122.03999999999985,46.22999999999997,46.23999999999997,0.0,2.8017211655690617
480,-122.34,-122.33,46.23999999999997,46.249999999999964,0.0,2.947622112758245
481,-122.33,-122.32,46.23999999999997,46.249999999999964,258.0,2.9837310339279965
482,-122.32,-122.30999999999999,46.23999999999997,46.249999999999964,701.0,3.0434286500834222
483,-122.30999999999999,-122.29999999999998,46.23999999999997,46.249999999999964,886.0,3.045500979907384
484,-122.29999999999998,-122.28999999999998,46.23999999999997,46.249999999999964,1083.0,3.034462850704691
485,-122.28999999999998,-122.27999999999997,46.23999999999997,46.249999999999964,930.0,2.9929986644493702
486,-122.27999999999997,-122.26999999999997,46.23999999999997,46.249999999999964,1099.0,2.9436777545535193
487,-122.26999999999997,-122.25999999999996,46.23999999999997,46.249999999999964,1185.0,2.8698332538303246
488,-122.25999999999996,-122.24999999999996,46.23999999999997,46.249999999999964,1372.0,2.8322204729898792
489,-122.24999999999996,-122.23999999999995,46.23999999999997,46.249999999999964,1389.0,2.724822331330281
490,-122.23999999999995,-122.22999999999995,46.23999999999997,46.249999999999964,1454.0,2.6533349742432955
491,-122.22999999999995,-122.21999999999994,46.23999999999997,46.249999999999964,1429.0,2.6613954873623746
492,-122.21999999999994,-122.20999999999994,46.23999999999997,46.249999999999964,1521.0,2.6974209426418656
493,-122.20999999999994,-122.19999999999993,46.23999999999997,46.249999999999964,1600.0,2.7331648818257155
494,-122.19999999999993,-122.18999999999993,46.23999999999997,46.249999999999964,1471.0,2.7596897540445986
495,-122.18999999999993,-122.17999999999992,46.23999999999997,46.249999999999964,1402.0,2.7911194514485502
496,-122.17999999999992,-122.16999999999992,46.23999999999997,46.249999999999964,1414.0,2.8385653618667868
497,-122.16999999999992,-122.15999999999991,46.23999999999997,46.249999999999964,1414.0,2.868323000138532
498,-122.15999999999991,-122.1499999999999,46.23999999999997,46.249999999999964,1687.0,2.8457231103400114
499,-122.1499999999999,-122.1399999999999,46.23999999999997,46.249999999999964,2080.0,2.8299944667245005
500,-122.1399999999999,-122.1299999999999,46.23999999999997,46.249999999999964,2261.0,2.825406006381407
501,-122.1299999999999,-122.11999999999989,46.23999999999997,46.249999999999964,2325.0,2.8849200999610614
502,-122.11999999999989,-122.10999999999989,46.23999999999997,46.249999999999964,2372.0,2.978537945811647
503,-122.10999999999989,-122.09999999999988,46.23999999999997,46.249999999999964,2454.0,3.0322404357434687
504,-122.09999999999988,-122.08999999999988,46.23999999999997,46.249999999999964,1685.0,2.9823362645261113
505,-122.08999999999988,-122.07999999999987,46.23999999999997,46.249999999999964,1570.0,2.9518720205357827
506,-122.07999999999987,-122.06999999999987,46.23999999999997,46.249999999999964,1096.0,2.900646515504372
507,-122.06999999999987,-122.05999999999986,46.23999999999997,46.249999999999964,320.0,2.835403839245831
508,-122.05999999999986,-122.04999999999986,46.23999999999997,46.249999999999964,0.0,2.8214846998179297
509,-122.04999999999986,-122.03999999999985,46.23999999999997,46.249999999999964,0.0,2.8200757298566494
510,-122.34,-122.33,46.249999999999964,46.25999999999996,0.0,2.9526966040900624
511,-122.33,-122.32,46.249999999999964,46.25999999999996,0.0,2.9689369206252563
512,-122.32,-122.30999999999999,46.249999999999964,46.25999999999996,19.0,2.987490707541886
513,-122.30999999999999,-122.29999999999998,46.249999999999964,46.25999999999996,49.0,2.9863218170655714
514,-122.29999999999998,-122.28999999999998,46.249999999999964,46.25999999999996,83.0,2.9933396663630756
515,-122.28999999999998,-122.27999999999997,46.249999999999964,46.25999999999996,213.0,3.0055416850696357
516,-122.27999999999997,-122.26999999999997,46.249999999999964,46.25999999999996,524.0,3.007006745572876
517,-122.26999999999997,-122.25999999999996,46.249999999999964,46.25999999999996,763.0,2.9652154061165694
518,-122.25999999999996,-122.24999999999996,46.249999999999964,46.25999999999996,892.0,2.913225989428282
519,-122.24999999999996,-122.23999999999995,46.249999999999964,46.25999999999996,908.0,2.827001148569323
520,-122.23999999999995,-122.22999999999995,46.249999999999964,46.25999999999996,1046.0,2.7654085585954253
521,-122.22999999999995,-122.21999999999994,46.249999999999964,46.25999999999996,1121.0,2.782435573007088
522,-122.21999999999994,-122.20999999999994,46.249999999999964,46.25999999999996,1110.0,2.78731507395563
523,-122.20999999999994,-122.19999999999993,46.249999999999964,46.25999999999996,1248.0,2.841613697530686
524,-122.19999999999993,-122.18999999999993,46.249999999999964,46.25999999999996,1303.0,2.8526787078071516
525,-122.18999999999993,-122.17999999999992,46.249999999999964,46.25999999999996,1257.0,2.8991954149591193
526,-122.17999999999992,-122.16999999999992,46.249999999999964,46.25999999999996,1376.0,2.942335420080445
527,-122.16999999999992,-122.15999999999991,46.249999999999964,46.25999999999996,1340.0,2.8810182629272054
528,-122.15999999999991,-122.1499999999999,46.249999999999964,46.25999999999996,1510.0,2.817299168780708
529,-122.1499999999999,-122.1399999999999,46.249999999999964,46.25999999999996,1793.0,2.780524623398616
530,-122.1399999999999,-122.1299999999999,46.249999999999964,46.25999999999996,2370.0,2.7685197384104137
531,-122.1299999999999,-122.11999999999989,46.249999999999964,46.25999999999996,2824.0,2.7952472057087703
532,-122.11999999999989,-122.10999999999989,46.249999999999964,46.25999999999996,2922.0,2.8996232473042634
533,-122.10999999999989,-122.09999999999988,46.249999999999964,46.25999999999996,2220.0,2.952966301389767
534,-122.09999999999988,-122.08999999999988,46.249999999999964,46.25999999999996,1365.0,2.9389273935755633
535,-122.08999999999988,-122.07999999999987,46.249999999999964,46.25999999999996,1322.0,2.9264838219299194
536,-122.07999999999987,-122.06999999999987,46.249999999999964,46.25999999999996,575.0,2.9279084567630056
537,-122.06999999999987,-122.05999999999986,46.249999999999964,46.25999999999996,0.0,2.873871855166431
538,-122.05999999999986,-122.04999999999986,46.249999999999964,46.25999999999996,0.0,2.8484374205863188
539,-122.04999999999986,-122.03999999999985,46.249999999999964,46.25999999999996,0.0,2.8390747135881873
540,-122.34,-122.33,46.25999999999996,46.26999999999996,0.0,2.9534677356145758
541,-122.33,-122.32,46.25999999999996,46.26999999999996,0.0,2.9652545578300114
542,-122.32,-122.30999999999999,46.25999999999996,46.26999999999996,0.0,2.9850094527096016
543,-122.30999999999999,-122.29999999999998,46.25999999999996,46.26999999999996,2.0,3.0103189796777006
544,-122.29999999999998,-122.28999999999998,46.25999999999996,46.26999999999996,17.0,3.0536478734480648
545,-122.28999999999998,-122.27999999999997,46.25999999999996,46.26999999999996,110.0,3.1277694518673136
546,-122.27999999999997,-122.26999999999997,46.25999999999996,46.26999999999996,446.0,3.2175005016997833
547,-122.26999999999997,-122.25999999999996,46.25999999999996,46.26999999999996,744.0,3.2274059023570603
548,-122.25999999999996,-122.24999999999996,46.25999999999996,46.26999999999996,802.0,3.1453401136795343
549,-122.24999999999996,-122.23999999999995,46.25999999999996,46.26999999999996,933.0,3.043410706996018
